games_played,player_id,season,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,turnover,pf,pts,fg_pct,fg3_pct,ft_pct
82,450,2017,27,2.1,5.38,1.4,3.78,0.52,0.73,1.13,4.44,5.57,0.94,0.95,0.32,0.9,2.5,6.12,0.39,0.371,0.717
79,451,2017,25,3.27,7.3,0.53,1.67,1.15,1.35,0.38,2.71,3.09,2.19,0.59,0.37,1.25,2.06,8.22,0.447,0.318,0.85
79,446,2017,22,2.77,5.97,2.01,4.62,1.34,1.68,0.63,2.42,3.05,1.14,0.41,0.27,0.73,1.82,8.9,0.464,0.436,0.797
65,452,2017,28,4.71,9.83,0.86,2.42,2.46,3.17,1.43,4.98,6.42,1.34,0.58,1.82,1.48,2.86,12.74,0.479,0.357,0.777
65,469,2017,32,8.14,16.35,0.31,1.38,2.97,3.92,1.92,3.2,5.12,1.31,1.0,0.63,1.31,2.29,19.55,0.498,0.222,0.757
54,474,2017,25,5.78,10.7,0.04,0.04,2.37,3.37,3.22,8.22,11.44,1.0,0.69,1.74,1.7,2.43,13.96,0.54,1.0,0.703
32,492,2017,6,1.53,2.09,0.0,0.0,0.66,0.91,0.75,1.13,1.88,0.16,0.06,0.41,0.34,0.94,3.72,0.731,0.0,0.724
43,493,2017,9,1.42,2.84,0.0,0.02,0.91,1.19,1.05,1.81,2.86,0.58,0.19,0.35,0.6,1.09,3.74,0.5,0.0,0.765
67,49,2017,20,2.55,5.54,1.13,2.73,0.54,0.67,0.79,3.3,4.09,1.28,0.75,0.24,0.78,2.1,6.78,0.461,0.415,0.8
78,137,2017,33,5.97,11.29,0.0,0.14,3.06,5.06,5.12,10.87,15.99,3.04,1.46,1.63,2.56,3.21,15.01,0.529,0.0,0.605
48,138,2017,14,1.0,2.54,0.6,1.67,0.56,0.73,0.17,1.79,1.96,1.63,0.5,0.23,0.58,1.77,3.17,0.393,0.362,0.771
57,171,2017,21,4.44,9.42,0.65,2.07,1.96,2.54,1.33,3.77,5.11,1.28,0.81,0.67,1.37,1.72,11.49,0.471,0.314,0.772
79,172,2017,36,7.29,16.96,3.09,7.71,4.28,5.2,0.91,4.75,5.66,3.33,2.04,0.49,2.68,2.95,21.95,0.43,0.401,0.822
82,173,2017,33,5.18,8.99,0.09,0.43,1.73,2.26,2.37,4.76,7.12,1.21,0.76,0.72,1.09,2.66,12.18,0.577,0.2,0.768
78,197,2017,25,3.91,7.96,1.92,4.59,1.1,1.33,0.65,2.68,3.33,1.64,0.45,0.26,1.17,1.96,10.85,0.491,0.419,0.827
23,199,2017,16,2.57,5.39,0.26,1.13,1.22,1.65,0.39,2.26,2.65,2.39,1.13,0.3,0.96,1.83,6.61,0.476,0.231,0.737
80,200,2017,33,7.03,15.26,2.29,5.56,2.24,2.7,0.73,4.74,5.46,2.4,0.89,0.44,1.31,2.05,18.58,0.46,0.411,0.829
48,207,2017,10,1.9,3.42,0.1,0.25,1.23,1.88,1.27,2.54,3.81,0.69,0.38,0.33,0.73,1.33,5.13,0.555,0.417,0.656
72,257,2017,16,2.1,4.29,0.56,1.78,0.61,0.82,0.99,2.26,3.25,0.71,0.36,0.65,0.42,1.58,5.36,0.489,0.312,0.746
69,273,2017,20,3.1,5.48,0.01,0.04,2.29,3.35,2.54,4.97,7.51,1.19,0.39,0.88,1.13,2.29,8.51,0.566,0.333,0.684
9,274,2017,23,5.78,12.33,1.22,3.89,3.44,4.22,0.67,4.0,4.67,2.33,2.0,1.0,1.78,1.0,16.22,0.468,0.314,0.816
33,275,2017,7,1.39,2.36,0.33,0.79,0.27,0.33,0.36,1.76,2.12,0.52,0.21,0.0,0.3,1.09,3.39,0.59,0.423,0.818
71,277,2017,26,4.51,10.35,1.2,3.45,1.87,2.63,0.75,2.92,3.66,4.21,1.15,0.31,2.15,2.24,12.08,0.435,0.347,0.711
66,282,2017,13,1.7,2.92,0.02,0.08,0.64,1.17,1.26,2.0,3.26,0.64,0.52,0.85,0.47,1.61,4.05,0.58,0.2,0.545
74,283,2017,23,4.99,10.72,1.51,4.39,1.5,2.14,1.0,2.97,3.97,1.7,0.41,1.32,1.32,2.64,12.99,0.465,0.345,0.703
64,284,2017,26,5.34,10.08,0.06,0.22,1.06,1.41,2.09,2.44,4.53,1.94,0.22,0.83,1.67,1.7,11.81,0.53,0.286,0.756
59,285,2017,27,5.66,12.36,2.32,5.59,3.97,4.51,1.71,7.54,9.25,1.75,0.73,0.41,1.53,2.03,17.61,0.458,0.415,0.88
78,286,2017,32,5.17,12.1,3.05,7.64,2.86,3.35,0.85,4.72,5.56,6.88,1.09,0.24,2.35,2.46,16.24,0.427,0.399,0.854
73,290,2017,19,3.7,7.53,1.14,2.99,1.38,1.96,0.75,4.0,4.75,1.25,0.41,0.47,0.84,1.52,9.92,0.491,0.381,0.706
77,294,2017,14,1.79,3.22,0.0,0.03,1.17,1.66,1.75,2.3,4.05,0.69,0.49,0.55,1.3,2.99,4.75,0.556,0.0,0.703
74,295,2017,16,1.76,4.27,0.42,1.41,0.88,1.26,1.01,2.03,3.04,0.62,0.51,0.72,0.59,2.19,4.81,0.411,0.298,0.699
39,296,2017,8,2.03,3.79,0.0,0.0,1.97,2.49,1.23,2.46,3.69,0.56,0.26,0.28,0.92,1.31,6.03,0.534,0.0,0.794
68,297,2017,29,5.5,12.68,2.13,5.9,2.06,2.44,1.16,6.31,7.47,1.16,0.57,0.59,1.22,1.51,15.19,0.434,0.362,0.843
52,299,2017,18,2.77,7.31,0.6,1.65,1.81,2.21,0.58,1.92,2.5,2.83,0.65,0.19,1.25,1.38,7.94,0.379,0.36,0.817
18,2194,2017,12,0.83,2.56,0.44,1.22,0.44,0.44,0.11,0.94,1.06,3.17,0.44,0.06,0.5,0.89,2.56,0.326,0.364,1.0
41,343,2017,12,1.68,3.68,0.46,1.15,0.63,0.85,0.17,1.02,1.2,1.83,0.32,0.1,0.88,0.93,4.46,0.457,0.404,0.743
9,344,2017,3,0.44,1.22,0.0,0.44,0.11,0.22,0.33,0.67,1.0,0.33,0.22,0.0,0.33,0.11,1.0,0.364,0.0,0.5
30,345,2017,15,1.83,3.5,0.0,0.03,0.7,0.93,1.6,4.0,5.6,0.67,1.03,0.73,0.87,1.97,4.37,0.524,0.0,0.75
56,176,2017,32,4.93,7.93,0.0,0.0,3.64,5.34,2.95,7.79,10.73,1.43,0.79,2.3,1.91,2.73,13.5,0.622,0.0,0.682
58,177,2017,32,6.47,14.91,1.98,5.9,2.71,3.88,1.5,6.38,7.88,2.34,1.02,0.78,1.84,1.91,17.62,0.434,0.336,0.698
69,178,2017,31,6.01,14.06,3.16,8.81,2.83,3.49,0.36,2.1,2.46,2.23,0.64,0.39,1.88,1.68,18.01,0.428,0.359,0.809
38,123,2017,18,1.45,4.0,0.76,2.05,0.66,0.71,0.37,1.32,1.68,3.82,0.37,0.0,1.29,1.76,4.32,0.362,0.372,0.926
80,125,2017,33,8.06,17.66,1.11,3.59,5.76,6.99,0.74,3.2,3.94,5.21,1.06,0.28,2.19,1.89,23.0,0.456,0.31,0.825
52,127,2017,11,1.96,3.38,0.0,0.0,0.96,1.27,0.9,3.15,4.06,0.37,0.21,0.4,0.54,1.58,4.88,0.58,0.0,0.758
79,129,2017,16,2.35,4.91,0.24,0.77,1.0,1.29,1.34,3.22,4.56,0.9,0.57,0.49,0.75,1.86,5.95,0.479,0.311,0.775
80,130,2017,28,4.05,10.48,1.76,5.41,2.73,3.35,0.5,2.74,3.24,6.55,0.85,0.29,1.6,2.33,12.59,0.387,0.326,0.813
44,134,2017,10,1.64,3.66,0.5,1.55,0.36,0.52,0.2,1.7,1.91,0.7,0.27,0.05,0.39,0.77,4.14,0.447,0.324,0.696
2,135,2017,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0
75,136,2017,31,6.45,14.33,1.48,4.0,2.89,3.61,0.72,3.36,4.08,4.79,0.84,0.16,2.21,2.4,17.28,0.45,0.37,0.801
73,91,2017,27,5.32,10.59,0.04,0.16,2.1,3.38,1.79,5.19,6.99,2.36,1.05,0.92,1.49,2.53,12.77,0.502,0.25,0.619
46,94,2017,25,2.63,4.07,0.0,0.0,1.26,2.02,2.91,6.17,9.09,1.15,0.35,0.59,1.28,2.3,6.52,0.647,0.0,0.624
74,95,2017,31,3.8,8.53,1.19,3.32,1.19,1.54,1.38,4.0,5.38,2.15,0.58,0.53,1.24,2.11,9.97,0.445,0.358,0.772
72,97,2017,21,2.81,6.63,0.78,2.64,1.33,2.19,1.06,4.43,5.49,1.15,0.71,0.97,1.49,2.85,7.72,0.423,0.295,0.608
81,100,2017,23,5.31,11.78,1.38,3.93,1.88,2.35,0.7,1.98,2.68,2.73,0.72,0.07,1.57,1.32,13.88,0.451,0.352,0.8
17,2211,2017,7,0.47,1.24,0.18,0.24,0.24,0.35,0.18,0.65,0.82,0.12,0.41,0.29,0.41,1.35,1.35,0.381,0.75,0.667
74,101,2017,24,4.24,7.36,0.22,0.64,1.8,2.51,2.38,4.93,7.31,1.32,0.64,1.08,1.42,2.91,10.5,0.576,0.34,0.715
66,102,2017,15,1.74,4.38,0.53,1.71,0.41,0.64,0.68,2.67,3.35,0.79,0.26,0.47,0.88,2.02,4.42,0.398,0.31,0.643
12,104,2017,31,5.33,14.0,2.0,6.42,4.42,5.5,0.0,2.25,2.25,4.08,1.0,0.25,1.5,2.0,17.08,0.381,0.312,0.803
82,105,2017,18,2.01,4.76,0.9,2.56,0.45,0.54,0.44,1.52,1.96,1.11,0.28,0.27,0.52,1.46,5.38,0.423,0.352,0.841
33,106,2017,22,3.7,7.64,1.39,3.15,0.67,0.76,0.3,2.18,2.48,2.7,0.36,0.03,0.97,1.79,9.45,0.484,0.442,0.88
48,107,2017,36,8.46,18.0,2.17,6.13,6.13,8.21,2.19,10.67,12.85,5.35,1.65,1.58,5.04,3.81,25.21,0.47,0.354,0.746
80,108,2017,31,4.31,10.45,2.54,6.88,1.45,1.7,0.69,4.73,5.41,1.95,1.71,0.9,1.58,2.98,12.61,0.413,0.369,0.853
63,181,2017,16,1.52,3.51,0.63,1.54,0.65,0.94,0.67,1.25,1.92,0.94,0.52,0.03,0.43,1.73,4.33,0.434,0.412,0.695
81,182,2017,20,3.01,5.63,0.4,1.36,2.0,2.96,1.06,2.88,3.94,0.7,0.38,0.95,0.67,1.91,8.42,0.535,0.291,0.675
5,2225,2017,17,2.2,8.2,0.6,2.6,1.4,2.2,0.4,1.6,2.0,2.4,1.6,0.4,1.4,1.6,6.4,0.268,0.231,0.636
70,184,2017,25,3.1,8.01,1.66,4.57,0.71,0.93,0.59,2.97,3.56,1.57,0.9,1.14,1.06,1.74,8.57,0.387,0.363,0.769
70,185,2017,32,4.01,8.84,1.1,3.66,1.91,2.47,1.07,6.57,7.64,7.26,1.36,1.3,2.89,2.64,11.04,0.454,0.301,0.775
55,187,2017,28,4.05,8.87,0.78,2.31,1.45,2.02,2.67,5.76,8.44,1.44,0.58,0.45,1.38,2.78,10.35,0.457,0.339,0.721
78,188,2017,23,3.78,7.92,0.68,2.18,2.6,3.0,0.77,2.38,3.15,1.27,0.53,0.44,0.96,1.91,10.85,0.477,0.312,0.868
58,189,2017,33,7.52,17.17,1.91,5.55,4.47,5.69,1.26,6.12,7.38,5.76,0.69,0.31,2.84,2.4,21.41,0.438,0.345,0.785
57,191,2017,33,6.32,15.02,2.28,7.19,2.56,3.14,0.56,3.37,3.93,2.72,1.09,0.18,1.61,2.16,17.47,0.421,0.317,0.816
41,186,2017,22,4.1,10.07,2.68,7.27,1.24,1.46,0.37,2.88,3.24,0.61,0.59,0.37,0.76,2.12,12.12,0.407,0.369,0.85
72,192,2017,35,9.04,20.13,3.68,10.03,8.67,10.1,0.57,4.83,5.4,8.75,1.75,0.69,4.38,2.35,30.43,0.449,0.367,0.858
59,193,2017,21,2.49,5.03,0.83,2.0,0.71,1.0,0.78,1.97,2.75,0.9,0.81,0.73,0.68,1.75,6.53,0.495,0.415,0.712
76,194,2017,17,4.58,7.21,0.01,0.09,1.83,2.92,1.36,2.67,4.03,0.97,0.47,0.68,0.89,1.88,11.0,0.635,0.143,0.626
67,196,2017,34,6.57,13.55,2.33,5.88,2.0,2.42,0.55,2.07,2.63,2.9,1.82,0.22,1.78,1.78,17.46,0.485,0.396,0.827
52,139,2017,29,5.5,12.81,0.83,2.58,1.62,2.19,0.46,3.79,4.25,5.96,2.0,0.52,2.88,3.35,13.44,0.429,0.321,0.737
68,140,2017,34,9.26,17.97,2.54,6.07,5.28,5.94,0.46,6.37,6.82,5.38,0.74,1.75,3.04,1.96,26.35,0.516,0.419,0.889
38,143,2017,8,1.39,3.84,0.53,1.58,0.66,0.76,0.26,1.87,2.13,0.53,0.13,0.0,0.47,0.58,3.97,0.363,0.333,0.862
77,144,2017,26,3.7,9.09,2.95,7.52,0.87,1.01,0.3,2.53,2.83,1.03,0.69,0.1,0.68,1.22,11.22,0.407,0.392,0.859
82,43,2017,25,2.28,5.9,1.44,3.93,0.48,0.62,0.49,3.91,4.4,1.59,0.27,0.65,1.37,2.02,6.48,0.386,0.366,0.765
77,44,2017,14,2.09,4.75,1.22,3.27,0.52,0.64,0.23,1.75,1.99,0.96,0.34,0.36,0.47,1.21,5.92,0.44,0.373,0.816
11,45,2017,30,4.36,10.82,2.18,5.45,1.27,1.55,1.45,2.64,4.09,2.91,1.73,0.45,2.27,3.09,12.18,0.403,0.4,0.824
42,46,2017,13,1.62,3.0,0.0,0.0,1.0,1.45,1.67,2.62,4.29,0.81,0.36,0.5,0.5,1.33,4.24,0.54,0.0,0.689
82,48,2017,18,2.23,4.29,0.0,0.01,1.24,1.91,1.76,3.95,5.71,0.8,0.26,1.16,1.02,1.93,5.71,0.52,0.0,0.65
57,41,2017,14,2.04,3.25,0.0,0.07,0.53,0.77,1.05,2.58,3.63,1.79,0.61,0.98,0.89,1.61,4.6,0.627,0.0,0.682
14,260,2017,5,0.57,2.0,0.36,1.21,0.14,0.29,0.14,0.64,0.79,0.29,0.14,0.07,0.14,0.86,1.64,0.286,0.294,0.5
20,261,2017,16,2.45,6.25,1.4,3.95,0.4,0.55,0.55,2.65,3.2,1.3,0.3,0.8,0.6,1.4,6.7,0.392,0.354,0.727
73,262,2017,21,3.04,6.63,2.25,5.15,0.88,0.99,0.12,2.14,2.26,1.21,0.42,0.37,0.75,1.78,9.21,0.459,0.436,0.889
77,265,2017,31,6.08,13.49,2.06,5.64,1.91,2.7,1.14,5.13,6.27,1.83,0.64,0.44,1.82,2.08,16.13,0.45,0.366,0.707
60,266,2017,20,3.42,7.63,0.3,0.85,1.58,1.97,1.63,3.15,4.78,1.2,0.42,0.82,1.22,2.2,8.72,0.448,0.353,0.805
80,267,2017,24,4.75,10.4,1.18,3.18,2.24,2.6,0.61,3.44,4.05,2.33,0.76,0.4,1.16,1.73,12.91,0.457,0.37,0.861
24,268,2017,27,5.67,14.79,1.75,5.13,3.63,4.46,0.38,3.54,3.92,3.0,1.0,0.17,1.79,2.29,16.71,0.383,0.341,0.813
35,269,2017,4,0.4,1.34,0.11,0.57,0.06,0.09,0.11,0.34,0.46,0.31,0.17,0.11,0.14,0.37,0.97,0.298,0.2,0.667
53,270,2017,8,1.21,2.57,0.34,0.79,0.19,0.3,0.55,1.0,1.55,0.17,0.09,0.08,0.19,0.85,2.94,0.471,0.429,0.625
76,271,2017,30,4.51,9.93,1.49,3.66,1.5,1.63,0.39,2.55,2.95,2.37,1.05,0.22,1.11,1.43,12.01,0.454,0.406,0.919
15,272,2017,26,4.13,10.13,1.0,4.0,1.47,1.93,0.73,4.0,4.73,1.93,1.27,0.07,0.93,1.67,10.73,0.408,0.25,0.759
63,301,2017,33,4.49,11.06,2.43,6.38,1.32,1.6,0.44,2.7,3.14,2.73,1.21,0.25,1.32,2.22,12.73,0.406,0.381,0.822
56,309,2017,19,2.8,6.66,0.98,2.84,0.95,1.14,0.61,1.88,2.48,0.91,0.68,0.27,1.09,2.48,7.54,0.421,0.346,0.828
81,334,2017,21,3.33,7.52,0.11,0.42,1.3,1.83,1.36,4.31,5.67,2.85,1.2,0.38,1.65,1.86,8.07,0.443,0.265,0.709
81,335,2017,31,5.91,13.11,2.04,5.38,2.83,3.12,1.01,2.65,3.67,3.38,0.98,0.35,2.12,2.14,16.69,0.451,0.378,0.905
53,337,2017,20,2.7,5.89,1.17,3.15,1.08,1.17,1.06,3.28,4.34,0.96,0.58,0.51,0.79,1.51,7.64,0.458,0.371,0.919
48,339,2017,10,1.04,3.1,0.48,1.35,0.48,0.81,0.27,1.21,1.48,0.54,0.31,0.21,0.71,0.94,3.04,0.336,0.354,0.59
66,340,2017,21,3.64,6.26,0.03,0.18,1.38,2.08,2.44,4.41,6.85,1.24,1.33,0.58,0.77,2.61,8.68,0.581,0.167,0.664
74,341,2017,20,3.01,7.18,1.11,2.95,1.57,1.86,0.35,1.95,2.3,2.03,1.09,0.19,1.22,1.14,8.7,0.42,0.376,0.841
52,342,2017,14,2.62,4.6,0.0,0.04,1.31,2.06,1.04,2.35,3.38,0.87,0.54,0.27,0.73,2.37,6.54,0.569,0.0,0.636
48,405,2017,25,5.79,14.0,1.88,5.79,2.02,2.73,0.63,3.31,3.94,5.19,0.75,0.35,3.06,1.94,15.48,0.414,0.324,0.74
74,406,2017,24,4.59,8.93,0.18,0.5,2.27,3.03,2.23,5.5,7.73,2.04,0.54,0.43,1.85,2.97,11.64,0.514,0.351,0.75
22,2080,2017,15,2.0,3.68,0.23,0.45,0.45,0.73,0.95,2.59,3.55,0.41,0.36,1.0,0.36,2.18,4.68,0.543,0.5,0.625
78,407,2017,29,5.17,11.41,2.01,5.12,2.28,2.65,1.97,4.69,6.67,2.59,0.65,0.26,1.9,2.05,14.63,0.453,0.393,0.86
76,410,2017,18,3.63,6.89,0.87,2.14,0.66,1.0,0.66,2.59,3.25,1.05,0.3,0.13,1.04,1.95,8.79,0.527,0.405,0.658
38,411,2017,21,3.11,6.32,0.84,2.21,1.16,1.42,0.76,3.47,4.24,0.87,1.37,0.32,0.79,1.55,8.21,0.492,0.381,0.815
81,416,2017,20,3.12,6.15,0.36,1.63,0.67,1.07,0.98,3.52,4.49,1.96,0.77,0.52,0.83,2.05,7.27,0.508,0.22,0.621
81,417,2017,33,6.72,12.32,0.0,0.14,2.36,4.21,1.79,6.35,8.14,8.16,1.73,0.86,3.43,2.6,15.79,0.545,0.0,0.56
32,2202,2017,20,2.5,5.91,0.34,1.22,0.78,0.78,0.44,1.13,1.56,2.13,0.56,0.16,1.38,1.91,6.13,0.423,0.282,1.0
54,420,2017,29,3.5,9.54,1.39,4.61,1.8,2.46,0.8,2.69,3.48,4.8,1.31,0.43,2.39,2.46,10.19,0.367,0.301,0.729
69,421,2017,29,5.86,14.84,1.54,4.91,1.94,2.8,0.72,3.04,3.77,5.19,1.03,0.26,2.81,2.2,15.19,0.395,0.313,0.694
82,422,2017,24,4.74,9.77,0.43,1.23,0.99,1.41,0.33,2.4,2.73,4.39,0.78,0.24,1.32,1.71,10.9,0.486,0.347,0.698
75,426,2017,27,2.47,5.67,1.44,3.57,0.51,0.64,0.12,1.76,1.88,1.31,0.63,0.37,0.48,1.53,6.88,0.435,0.403,0.792
1,432,2017,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
27,433,2017,7,0.89,2.22,0.04,0.3,0.44,0.67,0.56,1.44,2.0,0.52,0.19,0.11,0.67,1.37,2.26,0.4,0.125,0.667
80,472,2017,36,9.46,21.09,1.21,4.08,5.21,7.08,1.9,8.15,10.05,10.25,1.84,0.25,4.76,2.5,25.35,0.449,0.298,0.737
17,473,2017,8,0.94,1.94,0.47,0.76,0.82,1.18,0.29,1.24,1.53,0.53,0.24,0.18,0.35,0.47,3.18,0.485,0.615,0.7
82,475,2017,36,6.94,15.85,1.37,4.12,2.46,3.83,1.0,3.37,4.37,1.95,1.11,0.62,1.68,1.99,17.71,0.438,0.331,0.643
79,481,2017,32,7.37,16.92,2.35,6.56,5.47,6.22,0.51,2.0,2.51,5.28,1.08,0.24,2.96,1.34,22.56,0.435,0.359,0.88
78,482,2017,25,3.31,7.22,1.62,3.91,1.31,1.58,0.95,3.79,4.74,1.23,0.72,0.49,0.85,1.49,9.54,0.458,0.413,0.829
22,484,2017,3,0.41,0.73,0.09,0.23,0.05,0.09,0.09,0.36,0.45,0.14,0.14,0.05,0.18,0.32,0.95,0.563,0.4,0.5
68,485,2017,24,3.04,7.18,0.72,1.9,0.97,1.53,0.94,4.5,5.44,2.18,0.79,0.49,1.13,2.06,7.78,0.424,0.38,0.635
69,487,2017,20,2.91,6.26,0.81,2.22,1.41,1.7,0.65,2.22,2.87,2.9,1.04,0.48,1.13,1.17,8.04,0.465,0.366,0.829
81,489,2017,32,5.2,10.67,0.72,2.23,0.68,1.14,2.27,4.05,6.32,1.88,1.67,0.44,1.3,2.16,11.79,0.487,0.32,0.598
33,491,2017,19,2.58,4.73,0.06,0.09,1.85,2.58,2.03,3.33,5.36,0.94,0.42,0.64,1.0,2.45,7.06,0.545,0.667,0.718
75,208,2017,22,3.64,8.23,1.2,3.56,1.15,1.4,0.55,3.2,3.75,1.41,1.08,0.41,1.15,1.79,9.63,0.442,0.337,0.819
80,210,2017,25,5.2,11.66,2.2,5.1,0.89,1.01,0.69,3.15,3.84,1.94,1.06,0.28,1.55,1.85,13.49,0.446,0.431,0.877
67,211,2017,27,3.52,7.66,1.27,3.06,1.64,2.09,0.63,2.07,2.7,2.78,0.91,0.4,1.31,1.91,9.96,0.46,0.415,0.786
12,212,2017,15,0.92,3.42,0.33,1.75,0.25,0.5,0.75,2.25,3.0,1.83,0.58,0.08,0.75,1.83,2.42,0.268,0.19,0.5
81,214,2017,36,7.59,15.36,1.48,4.4,2.31,2.94,0.77,3.74,4.51,6.0,1.52,0.79,2.63,2.48,18.98,0.494,0.337,0.786
72,215,2017,31,4.03,10.86,2.24,6.24,1.88,2.28,0.43,3.61,4.04,2.13,1.11,0.43,1.29,1.86,12.17,0.371,0.359,0.823
68,216,2017,28,5.03,10.65,0.19,0.79,3.66,4.65,1.49,5.26,6.75,2.46,0.96,0.71,1.78,2.13,13.91,0.472,0.241,0.788
3,14,2018,2,0.0,1.0,0.0,0.0,0.0,0.0,0.33,0.67,1.0,0.33,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0
15,25,2018,10,0.27,1.33,0.07,0.87,0.33,0.4,0.07,0.67,0.73,1.0,0.4,0.07,0.33,1.2,0.93,0.2,0.077,0.833
29,67,2018,13,2.62,5.83,0.52,1.86,0.79,1.14,0.41,1.14,1.55,0.86,0.31,0.14,0.72,1.14,6.55,0.45,0.278,0.697
26,71,2018,8,0.88,2.73,0.23,1.08,0.12,0.12,0.19,0.96,1.15,1.08,0.46,0.19,0.62,0.85,2.12,0.324,0.214,1.0
36,90,2018,14,2.39,4.47,0.42,1.19,1.08,1.61,0.47,2.72,3.19,0.72,0.56,0.25,0.64,0.97,6.28,0.534,0.349,0.672
31,1,2018,18,1.74,5.0,1.26,4.03,0.39,0.42,0.16,1.39,1.55,0.65,0.55,0.19,0.45,1.68,5.13,0.348,0.312,0.923
1,119,2018,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,179,2018,15,2.11,3.96,0.0,0.0,0.74,1.02,1.43,4.13,5.55,1.38,0.13,0.51,1.06,1.96,4.96,0.532,0.0,0.729
11,1593,2018,12,1.64,3.27,0.0,0.0,0.27,0.27,1.09,3.91,5.0,1.0,0.27,0.73,0.73,2.0,3.55,0.5,0.0,1.0
65,241,2018,8,1.22,2.42,0.18,0.62,0.48,0.63,0.71,1.54,2.25,0.92,0.25,0.2,0.69,1.52,3.09,0.503,0.3,0.756
1,256,2018,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,281,2018,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56,263,2018,8,1.3,2.73,0.0,0.0,0.18,0.43,0.93,2.23,3.16,0.64,0.27,0.32,0.48,1.21,2.79,0.477,0.0,0.417
15,348,2018,6,0.8,2.27,0.53,1.67,0.27,0.27,0.0,0.33,0.33,0.47,0.07,0.0,0.07,0.67,2.4,0.353,0.32,1.0
1,384,2018,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
22,392,2018,4,0.41,1.32,0.36,1.14,0.18,0.23,0.09,0.5,0.59,0.0,0.05,0.0,0.36,0.59,1.36,0.31,0.32,0.8
1,430,2018,6,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.5,0.0,0.0
15,437,2018,10,1.13,2.67,0.67,1.8,0.27,0.47,0.13,0.87,1.0,2.07,0.2,0.07,1.4,1.8,3.2,0.425,0.37,0.571
5,2016,2018,3,0.8,1.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.4,2.0,0.667,1.0,1.0
10,2020,2018,12,0.4,1.8,0.2,1.5,0.7,1.0,0.3,2.2,2.5,0.8,0.1,0.4,0.4,2.4,1.7,0.222,0.133,0.7
3,2182,2018,2,0.0,0.67,0.0,0.67,0.0,0.0,0.33,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2193,2018,13,1.63,3.88,0.63,1.75,1.19,1.69,0.69,1.44,2.13,0.44,0.56,0.13,0.5,1.69,5.06,0.419,0.357,0.704
5,2234,2018,2,0.0,1.2,0.0,0.6,0.0,0.0,0.2,0.2,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
10,5117,2018,4,0.8,1.6,0.0,0.2,0.5,0.7,0.6,0.6,1.2,0.6,0.2,0.0,0.1,0.3,2.1,0.5,0.0,0.714
4,5279,2018,5,1.0,1.75,0.0,0.0,0.5,1.0,0.75,1.0,1.75,0.5,0.75,0.0,0.5,1.0,2.5,0.571,0.0,0.5
52,245,2018,10,0.87,2.46,0.48,1.46,0.25,0.37,0.23,1.15,1.38,0.44,0.27,0.23,0.35,1.21,2.46,0.352,0.329,0.684
16,26,2018,5,0.63,2.06,0.13,0.56,0.5,0.69,0.13,0.81,0.94,0.75,0.06,0.13,0.88,0.69,1.88,0.303,0.222,0.727
11,424,2018,20,2.45,7.18,1.09,3.55,0.73,0.91,0.0,1.64,1.64,1.91,1.0,0.27,1.0,1.73,6.73,0.342,0.308,0.8
71,431,2018,15,2.59,6.08,1.03,2.77,0.7,1.03,0.45,2.58,3.03,1.97,0.58,0.1,1.21,1.56,6.92,0.426,0.371,0.685
26,39,2018,10,2.88,5.88,0.12,0.65,1.08,1.5,0.5,1.81,2.31,0.96,0.35,0.38,1.04,1.62,6.96,0.49,0.176,0.718
22,438,2018,5,0.55,1.73,0.18,0.77,0.14,0.27,0.0,0.23,0.23,0.55,0.14,0.09,0.45,0.73,1.41,0.316,0.235,0.5
39,63,2018,14,1.41,3.54,0.28,0.87,0.38,0.67,0.13,1.77,1.9,2.23,0.28,0.05,0.79,1.69,3.49,0.399,0.324,0.577
31,82,2018,20,2.06,5.29,1.1,3.1,0.61,0.77,0.19,1.68,1.87,2.71,0.45,0.06,1.13,1.68,5.84,0.39,0.354,0.792
